id,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat,prix_achat_m2,type_maison,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier
1424,72,2,2,0,285000,3958,appartement,1,1927.0,1,0,0,0,0,0,0,0,1
1423,95,4,1,0,375000,3947,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1422,152,5,2,0,479900,3157,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1421,50,2,1,0,179000,3580,appartement,1,1935.0,1,0,0,0,0,0,0,0,1
1420,120,3,2,0,575000,4792,appartement,0,2014.0,1,0,1,0,0,1,0,1,1
1419,127,4,2,0,799700,6297,penthouse,0,2077.0,1,0,1,1,0,0,0,1,1
1418,125,3,2,0,512000,4096,appartement,0,2003.0,1,0,1,0,0,1,1,1,1
1417,79,2,1,0,270000,3418,appartement,1,1979.0,1,0,0,0,0,0,0,0,1
1416,88,2,2,0,530000,6023,duplex,0,2077.0,1,0,0,0,0,0,1,1,1
1415,95,3,2,0,340000,3579,appartement,0,2077.0,1,0,0,0,0,0,1,0,1
1413,65,3,1,0,161000,2477,appartement,1,1974.0,1,0,0,1,0,0,0,0,1
1412,133,4,2,0,540000,4060,appartement,0,2077.0,1,0,0,0,0,1,0,1,1
1411,76,2,1,0,355000,4671,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1410,138,4,2,0,395000,2862,appartement,0,2077.0,1,0,1,1,0,0,1,0,1
1409,95,4,1,0,350000,3684,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1408,40,2,1,0,140000,3500,appartement,0,2077.0,1,0,0,0,0,1,0,0,1
1407,76,2,1,0,275000,3618,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1406,100,3,2,0,435000,4350,appartement,0,1996.0,1,0,0,0,0,0,0,1,1
1405,71,3,1,0,227000,3197,appartement,1,1960.0,1,0,0,1,0,0,0,0,1
1404,210,4,3,0,688649,3279,appartement,0,2077.0,1,0,1,0,0,1,1,0,1
1403,129,3,2,0,498000,3860,appartement,0,2077.0,1,0,1,1,0,1,0,0,1
1402,86,1,1,0,389307,4527,penthouse,0,2077.0,1,0,1,1,0,1,0,0,1
1401,166,2,2,0,765756,4613,penthouse,0,2077.0,1,0,1,1,0,1,1,0,1
1400,62,1,1,0,257157,4148,appartement,0,2077.0,1,0,1,1,0,1,0,0,1
1399,80,1,1,0,376449,4706,penthouse,0,2077.0,1,0,1,1,0,1,0,0,1
1398,62,3,1,0,190000,3065,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1397,61,1,1,0,299000,4902,appartement,0,1976.0,1,0,0,1,0,0,1,0,1
1396,113,4,2,0,339900,3008,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1395,112,4,2,0,348000,3107,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1394,111,4,2,0,348000,3135,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1393,47,2,1,0,220000,4681,appartement,0,1926.0,1,0,0,1,0,0,0,0,1
1392,118,3,2,0,445500,3775,appartement,0,1994.0,1,0,0,1,0,1,0,1,1
1391,63,2,1,0,285000,4524,appartement,0,1940.0,1,0,0,0,0,0,0,0,1
1390,64,1,1,0,219000,3422,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1389,83,3,1,0,299000,3602,appartement,1,1965.0,1,0,0,0,0,0,0,0,1
1388,98,2,2,0,448000,4571,appartement,0,2005.0,1,0,1,1,0,1,0,0,1
1387,111,4,2,0,348000,3135,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1386,40,1,1,0,165000,4125,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1385,102,4,2,0,359000,3520,appartement,1,1970.0,1,0,0,0,1,0,0,0,1
1384,72,2,1,0,290000,4028,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1383,45,2,1,0,175000,3889,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1382,224,4,3,0,745000,3326,penthouse,0,2007.0,1,0,1,1,1,1,1,1,1
1381,125,2,2,0,780000,6240,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1380,131,2,1,0,280000,2137,appartement,1,1928.0,1,0,0,0,0,0,0,0,1
1379,120,3,1,0,460000,3833,appartement,0,2077.0,1,0,0,1,0,0,0,1,1
1378,67,1,1,0,285000,4254,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1377,114,4,2,0,395000,3465,appartement,0,1960.0,1,0,0,0,1,1,0,0,1
1376,119,3,2,0,485000,4076,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1375,140,4,2,0,395000,2821,appartement,1,2077.0,1,0,1,0,0,0,1,0,1
1374,260,5,2,0,995000,3827,penthouse,0,2002.0,1,0,1,1,0,1,1,1,1
1373,44,2,1,0,190000,4318,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1372,87,3,2,0,290000,3333,appartement,0,1960.0,1,0,0,0,0,0,0,0,1
1371,130,4,2,0,449000,3454,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1370,113,4,2,0,395000,3496,appartement,0,2077.0,1,0,0,1,0,1,0,0,1
1369,83,3,1,0,359900,4336,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1368,194,3,2,0,580000,2990,duplex,0,2077.0,1,0,1,1,0,1,0,1,1
1367,149,5,2,0,452000,3034,appartement,0,1955.0,1,0,0,1,0,0,0,0,1
1366,76,3,1,0,279000,3671,appartement,0,1960.0,1,0,0,0,0,0,0,0,1
1365,106,3,2,0,415000,3915,appartement,0,1960.0,1,0,0,1,0,0,0,0,1
1364,107,4,2,0,366000,3421,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1363,230,3,2,0,895000,3891,penthouse,0,2077.0,1,0,0,1,0,1,0,1,1
1362,134,4,2,0,670000,5000,appartement,0,2077.0,1,0,1,0,0,0,0,0,1
1361,120,3,2,0,560000,4667,appartement,0,2077.0,1,0,1,0,0,0,0,0,1
1360,99,2,2,0,480000,4848,appartement,0,2077.0,1,0,1,0,0,0,0,0,1
1359,114,3,2,0,532000,4667,appartement,0,2077.0,1,0,1,1,0,1,1,1,1
1358,97,2,1,0,309000,3186,appartement,0,1965.0,1,0,0,1,0,0,0,0,1
1357,59,1,1,0,290000,4915,appartement,0,2077.0,1,0,0,0,0,0,0,1,1
1356,105,3,2,0,630000,6000,appartement,0,2077.0,1,0,1,0,0,1,1,1,1
1355,94,3,1,0,171000,1819,appartement,0,1966.0,1,0,0,0,0,0,0,0,1
1354,106,3,2,0,507000,4783,appartement,0,2077.0,1,0,1,1,0,1,1,1,1
1353,127,3,2,0,480000,3780,appartement,0,2077.0,1,0,1,1,0,0,1,1,1
1352,158,3,1,0,811000,5133,duplex,0,2077.0,1,0,1,1,0,1,1,1,1
1351,149,4,3,0,630000,4228,appartement,0,2077.0,1,0,1,1,0,1,1,1,1
1350,105,2,2,0,450000,4286,appartement,0,2003.0,1,0,1,0,0,1,1,1,1
1348,62,2,1,0,279000,4500,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1347,74,1,1,0,220000,2973,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1346,53,2,1,0,265000,5000,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1345,46,1,1,0,245000,5326,appartement,0,1995.0,1,0,0,0,1,0,0,1,1
1344,230,3,2,0,954000,4148,penthouse,0,2001.0,1,0,0,1,0,0,0,1,1
1343,77,3,1,0,225000,2922,appartement,0,2077.0,1,0,0,0,0,1,0,0,1
1342,81,2,2,0,380000,4691,appartement,0,1999.0,1,0,0,0,0,0,0,1,1
1341,90,2,1,0,320000,3556,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1340,140,4,2,0,395000,2821,appartement,0,2077.0,1,0,1,1,1,0,1,0,1
1339,65,2,1,0,199900,3075,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1338,65,2,1,0,199900,3075,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1337,127,3,2,0,480000,3780,appartement,0,2077.0,1,0,1,1,0,0,0,1,1
1336,140,3,2,0,395000,2821,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1335,135,3,2,0,689000,5104,appartement,0,2077.0,1,0,1,1,0,0,0,1,1
1334,116,2,2,0,597894,5154,appartement,0,2077.0,1,0,1,1,0,0,0,1,1
1333,78,2,1,0,380000,4872,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1332,142,4,2,0,520000,3662,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1331,65,2,1,0,189900,2922,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1330,125,3,2,0,525000,4200,appartement,0,2077.0,1,0,0,1,0,0,0,1,1
1329,130,3,2,0,699000,5377,appartement,0,2019.0,1,0,0,1,0,0,0,1,1
1328,115,3,1,0,510000,4435,penthouse,0,2005.0,1,0,1,1,0,1,1,1,1
1327,131,5,2,0,399000,3046,appartement,1,1958.0,1,0,0,1,1,1,0,0,1
1326,175,3,2,0,452000,2583,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1325,140,5,2,0,350000,2500,appartement,0,2077.0,1,0,0,0,0,1,0,0,1
1324,74,3,1,0,325000,4392,appartement,1,1976.0,1,0,0,0,0,0,0,0,1
1323,113,4,2,0,340000,3009,appartement,1,1966.0,1,0,0,1,0,0,0,0,1
1322,110,1,1,0,382000,3473,penthouse,0,2010.0,1,0,0,1,0,0,0,1,1
1321,110,1,1,0,382000,3473,penthouse,0,2012.0,1,0,0,1,0,0,0,1,1
1320,137,3,2,0,449000,3277,appartement,0,1981.0,1,0,0,1,0,0,0,0,1
1319,104,2,2,0,446500,4293,appartement,0,1992.0,1,0,1,1,0,0,1,0,1
1318,35,2,1,0,150000,4286,appartement,0,1929.0,1,0,0,0,0,0,0,0,1
1317,97,2,2,0,385000,3969,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1316,36,2,1,0,175000,4861,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1315,130,3,2,0,580000,4462,penthouse,1,2077.0,1,0,0,1,0,0,0,0,1
1314,140,3,2,0,395000,2821,appartement,0,2077.0,1,0,1,0,0,0,1,0,1
1313,50,2,1,0,174900,3498,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1312,50,2,1,0,174900,3498,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1311,48,1,1,0,169000,3521,appartement,0,2077.0,1,0,0,0,0,0,1,0,1
1310,105,2,2,0,395000,3762,appartement,0,1960.0,1,0,0,1,0,0,0,0,1
1309,59,2,2,0,190000,3220,appartement,0,1996.0,1,0,0,0,0,0,0,0,1
1308,150,4,3,0,695000,4633,appartement,0,2019.0,1,0,1,1,0,1,1,1,1
1307,62,2,1,0,175000,2823,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1306,74,3,1,0,295000,3986,appartement,1,1920.0,1,0,0,0,0,0,0,0,1
1305,110,1,1,0,375000,3409,penthouse,0,2010.0,1,0,0,1,0,0,0,1,1
1304,110,1,1,0,382000,3473,penthouse,0,2010.0,1,0,0,1,0,0,0,1,1
1303,80,2,1,0,304900,3811,appartement,0,1962.0,1,0,0,1,0,0,0,0,1
1302,103,3,2,0,415000,4029,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1301,160,3,2,0,350000,2188,duplex,1,2077.0,1,0,0,0,0,0,0,0,1
1300,115,3,1,0,510000,4435,penthouse,0,2005.0,1,0,1,1,0,1,0,1,1
1299,39,2,1,0,145000,3718,appartement,1,1900.0,1,0,0,0,0,0,0,0,1
1298,78,2,1,0,270000,3462,appartement,1,1945.0,1,0,0,0,0,0,0,0,1
1297,110,3,2,0,495000,4500,appartement,0,2077.0,1,0,1,0,1,0,1,0,1
1296,121,3,2,0,476976,3942,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1295,124,3,2,0,482930,3895,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1294,117,3,2,0,467247,3994,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1293,96,2,2,0,380713,3966,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1292,94,2,2,0,374385,3983,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1291,124,3,2,0,481889,3886,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1290,124,3,2,0,494039,3984,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1289,125,3,2,0,506996,4056,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1288,125,3,2,0,504777,4038,appartement,0,2077.0,1,0,1,1,0,1,0,1,1
1287,65,1,1,0,192000,2954,appartement,0,2005.0,1,0,0,0,0,0,0,0,1
1286,140,3,2,0,395000,2821,appartement,0,1992.0,1,0,0,1,0,0,0,0,1
1285,52,1,1,0,189000,3635,appartement,0,1940.0,1,0,0,0,1,0,0,0,1
1284,78,2,1,0,380000,4872,appartement,0,1930.0,1,0,0,0,1,0,0,0,1
1283,48,1,1,0,216000,4500,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1282,111,3,1,0,420000,3784,appartement,1,2077.0,1,0,0,1,1,0,0,0,1
1281,76,2,1,0,380000,5000,appartement,0,2007.0,1,0,1,0,0,1,1,0,1
1280,59,2,2,0,190000,3220,appartement,1,1996.0,1,0,0,0,0,0,0,0,1
1279,71,2,1,0,290000,4085,appartement,0,2077.0,0,0,0,0,0,0,0,0,1
1278,40,1,1,0,178000,4450,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1277,110,3,2,0,490000,4455,appartement,0,1974.0,1,0,1,1,0,0,0,0,1
1276,160,3,2,0,1350000,8438,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1275,48,1,1,0,233000,4854,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1274,121,3,3,0,530000,4380,appartement,0,1958.0,1,0,0,1,1,0,0,0,1
1273,140,4,2,0,395000,2821,appartement,0,1992.0,1,0,1,0,1,0,1,0,1
1272,102,2,2,0,319000,3127,appartement,0,2008.0,1,0,0,0,0,0,0,0,1
1271,71,2,2,0,166400,2344,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1270,81,3,1,0,255000,3148,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1269,101,3,2,0,369000,3653,appartement,0,1961.0,1,0,0,0,0,0,0,0,1
1268,60,1,1,0,335000,5583,appartement,0,2006.0,1,0,1,0,0,0,1,1,1
1267,66,2,1,0,244900,3711,appartement,0,1920.0,1,0,0,0,1,0,0,0,1
1266,60,2,2,0,190000,3167,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1265,157,3,2,0,452000,2879,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1264,102,3,1,0,410000,4020,appartement,0,1960.0,1,0,0,0,0,1,0,0,1
1263,70,1,2,0,285000,4071,duplex,0,2007.0,1,0,0,0,0,0,0,0,1
1262,71,1,1,0,355000,5000,penthouse,0,2077.0,1,0,0,1,0,0,0,0,1
1261,75,2,1,0,398000,5307,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1260,118,3,2,0,530000,4492,appartement,0,2004.0,1,0,1,0,0,1,1,1,1
1259,130,4,2,0,390000,3000,appartement,0,2077.0,1,0,0,0,0,0,0,1,1
1258,91,2,2,0,415000,4560,appartement,0,2006.0,1,0,1,0,0,1,0,1,1
1257,140,4,2,0,420000,3000,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1256,35,1,1,0,150000,4286,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1255,94,2,2,0,489000,5202,appartement,0,2077.0,1,0,1,0,0,1,1,1,1
1254,39,2,1,0,145000,3718,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1253,60,2,1,0,250000,4167,appartement,0,1934.0,1,0,0,1,1,0,0,0,1
1252,100,3,2,0,580000,5800,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1251,80,3,1,0,315000,3938,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1250,95,3,2,0,379000,3989,appartement,1,1980.0,1,0,0,1,0,1,0,0,1
1249,90,2,2,0,458000,5089,appartement,0,2000.0,1,0,1,0,0,1,0,0,1
1248,120,3,2,0,460000,3833,appartement,1,2077.0,1,0,0,0,0,0,0,1,1
1247,80,2,1,0,325000,4062,appartement,0,1975.0,1,0,1,0,0,0,1,0,1
1246,130,4,2,0,449000,3454,appartement,1,2077.0,1,0,0,0,1,0,0,0,1
1245,157,3,2,0,580000,3694,appartement,0,2002.0,1,0,1,0,0,1,1,1,1
1244,120,2,1,0,595000,4958,penthouse,0,2077.0,1,0,1,1,0,0,1,1,1
1243,62,2,1,0,259000,4177,appartement,0,1900.0,1,0,0,0,1,0,0,0,1
1242,48,2,2,0,210000,4375,appartement,0,1930.0,1,0,0,0,0,0,0,0,1
1241,66,2,1,0,175740,2663,appartement,1,2077.0,0,0,0,0,0,0,0,0,1
1240,109,3,2,0,550000,5046,appartement,0,1990.0,1,0,0,0,0,0,0,1,1
1239,40,1,1,0,219000,5475,appartement,0,1940.0,1,0,0,0,0,0,0,0,1
1238,80,2,1,0,355000,4438,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1237,103,4,2,0,375000,3641,appartement,0,1950.0,1,0,0,1,0,0,0,0,1
1236,75,3,1,0,299000,3987,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1235,74,1,1,0,220000,2973,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1234,123,3,2,0,580000,4715,penthouse,1,2077.0,1,0,0,1,0,0,0,0,1
1233,100,3,2,0,449000,4490,appartement,0,1982.0,1,0,0,1,0,0,0,0,1
1232,127,3,2,0,449000,3535,appartement,0,1980.0,1,0,0,1,0,1,0,1,1
1231,95,3,2,0,270000,2842,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1230,98,3,2,0,325000,3316,appartement,0,1978.0,1,0,0,0,0,0,0,0,1
1228,60,1,1,0,335000,5583,appartement,0,2007.0,1,0,1,0,0,1,1,1,1
1227,102,2,2,0,500000,4902,duplex,0,2077.0,1,0,0,0,1,0,1,1,1
1226,106,1,2,0,385000,3632,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1225,37,1,1,0,115000,3108,appartement,0,2077.0,0,0,0,0,0,0,0,0,1
1224,30,1,1,0,125000,4167,appartement,0,1936.0,1,0,0,0,0,0,0,0,1
1223,125,3,2,0,235000,1880,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1221,91,3,1,0,335000,3681,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1220,40,1,1,0,219000,5475,appartement,0,1940.0,1,0,0,0,0,0,0,0,1
1219,70,1,1,0,365000,5214,appartement,0,2077.0,1,0,1,0,0,1,1,1,1
1218,89,2,2,0,420000,4719,appartement,0,2077.0,1,0,1,0,0,1,1,1,1
1217,132,3,3,0,579000,4386,appartement,0,2011.0,1,0,1,0,0,1,1,1,1
1216,79,2,1,0,325000,4114,appartement,1,1965.0,1,0,0,0,0,0,0,0,1
1215,153,4,2,0,540000,3529,appartement,1,1956.0,1,0,0,1,0,0,0,0,1
1214,150,2,2,0,680000,4533,penthouse,0,1994.0,1,0,1,1,1,1,1,1,1
1213,112,3,2,0,620000,5536,appartement,0,1991.0,1,0,1,1,0,0,1,1,1
1212,160,5,2,0,595000,3719,appartement,1,2077.0,1,0,0,1,1,0,0,0,1
1211,127,4,2,0,695000,5472,duplex,0,2077.0,1,0,1,1,0,1,1,1,1
1210,113,3,2,0,630000,5575,appartement,0,2077.0,1,0,1,1,0,1,1,1,1
1209,85,2,1,0,480000,5647,appartement,0,2008.0,1,0,1,0,0,1,1,1,1
1208,69,2,1,0,225000,3261,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1207,120,5,2,0,415000,3458,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1206,60,2,1,0,260000,4333,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1205,60,1,1,0,390000,6500,penthouse,0,2077.0,1,0,1,1,0,0,0,0,1
1204,100,2,1,0,634500,6345,penthouse,0,2077.0,1,0,0,1,0,0,0,0,1
1203,102,1,1,0,450000,4412,penthouse,0,2007.0,1,0,1,1,0,1,1,1,1
1202,125,4,2,0,435000,3480,appartement,1,1970.0,1,0,0,0,1,0,0,0,1
1201,98,3,2,0,580000,5918,penthouse,1,2077.0,1,0,0,1,0,0,0,0,1
1200,135,4,2,0,520000,3852,appartement,0,1992.0,1,0,1,0,0,1,1,0,1
1199,121,3,2,0,672000,5554,appartement,0,2077.0,1,0,1,0,0,1,1,1,1
1198,28,1,1,0,135000,4821,appartement,0,1940.0,1,0,0,0,0,0,0,0,1
1197,43,1,1,0,199900,4649,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1196,59,2,1,0,250000,4237,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1195,57,2,1,0,199000,3491,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1194,115,3,2,0,619000,5383,appartement,0,2077.0,1,0,0,0,1,1,0,1,1
1193,130,3,2,0,465000,3577,appartement,0,2077.0,1,0,0,1,0,0,1,0,1
1192,102,4,2,0,450000,4412,appartement,1,2077.0,1,0,0,1,0,0,0,0,1
1191,48,2,1,0,205000,4271,duplex,0,2077.0,1,0,0,0,1,0,0,0,1
1189,120,3,2,0,540000,4500,appartement,0,1974.0,1,0,1,1,1,1,1,0,1
1188,50,2,1,0,160000,3200,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1187,110,4,2,0,480000,4364,appartement,0,2077.0,1,0,0,0,0,1,0,0,1
1186,62,2,1,0,175000,2823,appartement,1,1928.0,1,0,0,0,0,0,0,0,1
1185,50,2,1,0,179000,3580,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1184,157,3,2,0,452000,2879,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1183,140,3,2,0,500000,3571,appartement,0,2077.0,1,0,0,0,0,0,1,0,1
1182,70,3,1,0,230000,3286,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1181,80,2,2,0,340000,4250,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1180,84,1,1,0,190000,2262,duplex,0,2077.0,1,0,0,0,0,0,0,0,1
1179,117,3,2,0,535000,4573,appartement,0,2000.0,1,0,1,0,0,1,1,1,1
1178,73,2,1,0,360000,4932,appartement,0,1964.0,1,0,0,1,0,0,0,0,1
1177,190,3,2,0,420000,2211,penthouse,1,1997.0,1,0,1,1,0,1,1,0,1
1176,58,1,1,0,299000,5155,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1175,43,2,1,0,88489,2058,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1174,53,2,1,0,250000,4717,appartement,0,1930.0,1,0,0,0,0,0,0,0,1
1173,85,2,2,0,299000,3518,appartement,0,1970.0,1,0,0,1,0,0,0,0,1
1172,100,4,1,0,405000,4050,appartement,1,1956.0,1,0,0,0,0,0,0,0,1
1171,67,3,1,0,212000,3164,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1170,91,3,1,0,335000,3681,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1169,116,4,2,0,310000,2672,appartement,1,1956.0,1,0,0,0,0,0,0,0,1
1168,112,3,2,0,579000,5170,appartement,0,2077.0,1,0,1,1,1,1,1,1,1
1167,48,1,1,0,290000,6042,appartement,0,1995.0,1,0,0,0,1,0,0,1,1
1166,130,3,2,0,469000,3608,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1165,75,2,1,0,210000,2800,appartement,0,1930.0,1,0,0,1,0,0,0,0,1
1164,110,5,2,0,506000,4600,appartement,1,1900.0,1,0,0,0,1,0,0,0,1
1163,50,2,1,0,279000,5580,appartement,0,2077.0,1,0,0,0,0,1,0,0,1
1162,128,4,2,0,480000,3750,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1161,36,2,1,0,115000,3194,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1160,40,1,1,0,165000,4125,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1159,36,2,1,0,145000,4028,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1158,52,1,1,0,210000,4038,appartement,1,2077.0,1,0,0,0,1,0,0,0,1
1157,53,2,1,0,199500,3764,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1156,110,4,2,0,359000,3264,appartement,0,2077.0,1,0,0,1,1,0,0,0,1
1154,50,1,1,0,150000,3000,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1153,54,2,1,0,249400,4619,appartement,0,1960.0,1,0,0,0,0,0,0,0,1
1152,65,2,1,0,189000,2908,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1151,140,3,2,0,500000,3571,appartement,0,2077.0,1,0,0,0,0,0,1,0,1
1150,68,3,1,0,274900,4043,appartement,0,2077.0,1,0,0,1,1,0,0,0,1
1149,101,4,2,0,378000,3743,appartement,0,1955.0,1,0,0,1,0,0,0,0,1
1148,109,3,2,0,495000,4541,appartement,0,2077.0,1,0,1,0,0,0,0,0,1
1147,35,1,1,0,130000,3714,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1146,109,3,2,0,495000,4541,appartement,0,2001.0,1,0,0,0,0,0,1,0,1
1145,150,3,2,0,650000,4333,penthouse,0,2077.0,1,0,1,1,1,1,1,1,1
1144,100,3,2,0,458000,4580,appartement,0,1976.0,1,0,0,1,0,0,0,1,1
1143,107,4,2,0,366000,3421,appartement,0,2077.0,1,0,0,1,0,0,1,0,1
1142,98,2,2,0,448000,4571,appartement,0,2005.0,1,0,0,1,0,1,1,0,1
1141,49,1,1,0,189000,3857,appartement,0,2077.0,1,0,0,0,0,0,1,0,1
1140,82,2,1,0,498000,6073,appartement,0,2007.0,1,0,1,0,0,1,1,1,1
1139,36,2,1,0,145000,4028,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
1138,102,3,2,0,370000,3627,appartement,0,2077.0,1,0,0,1,1,1,1,0,1
1137,40,2,1,0,170000,4250,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1136,75,3,2,0,390000,5200,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1135,120,3,2,0,490000,4083,appartement,0,2077.0,1,0,0,1,1,0,0,0,1
1134,185,4,2,0,900000,4865,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1133,40,2,1,0,155000,3875,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1132,170,2,1,0,560000,3294,penthouse,0,2077.0,1,0,0,1,0,0,0,1,1
1131,84,2,1,0,405000,4821,appartement,0,2077.0,1,0,0,0,0,1,0,1,1
1130,57,1,1,0,293500,5149,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1129,110,4,2,0,392000,3564,appartement,1,2077.0,1,0,0,0,1,0,0,0,1
1128,104,1,1,0,294000,2827,appartement,0,2077.0,1,0,0,1,0,0,0,0,1
1127,112,3,2,0,390000,3482,appartement,1,1974.0,1,0,0,1,0,0,0,0,1
1125,123,3,2,0,600000,4878,appartement,0,2004.0,1,0,1,1,0,1,1,1,1
1124,65,2,1,0,325000,5000,appartement,0,1930.0,1,0,0,0,0,0,0,0,1
1123,260,12,5,0,900000,3462,appartement,0,2077.0,1,0,0,0,1,0,0,0,1
1122,110,4,2,0,440000,4000,appartement,0,2077.0,1,0,0,0,0,1,0,0,1
1121,187,2,2,0,610000,3262,duplex,0,2077.0,1,0,1,1,0,1,1,1,1
1119,135,3,2,0,550000,4074,appartement,0,2077.0,1,0,1,0,1,0,1,0,1
1117,64,3,1,0,240000,3750,appartement,0,2077.0,1,0,0,0,0,0,0,0,1
1116,60,1,1,0,320000,5333,penthouse,0,2077.0,1,0,0,1,0,0,0,0,1
1115,76,2,1,0,280000,3684,appartement,1,2077.0,1,0,0,0,0,0,0,0,1
